0.9901573061058444,0.0030001389412269907,0:00:01.996262
0.7955837545954981,0.05161133584682408,0:00:02.069139
0.9754310242101432,0.00626995140300602,0:00:01.352269
0.985174752639877,0.0029027743436005216,0:00:02.340576
0.8974207543773889,0.028965138657393898,0:00:00.861695
0.9850542777294083,0.00462363921879028,0:00:02.350858
0.8667919237618997,0.030880118892412396,0:00:01.492346
0.9924585701994888,0.0021598931002905857,0:00:01.141864
0.9841004950798041,0.004427908800735941,0:00:01.676139
0.9885586848957278,0.0034825428819582954,0:00:01.757351
0.9850873876042165,0.0031306298615203262,0:00:01.348051
0.9924344547484654,0.0019495717457688512,0:00:01.259059
0.9129149280385275,0.01673050284755065,0:00:01.089641
0.9308128869116135,0.02306131739464983,0:00:00.901349
0.9260435380190719,0.01719678280722919,0:00:01.835578
0.9474423924288036,0.014548840719648105,0:00:02.222449
0.930874073969562,0.0142419998276825,0:00:01.784545
0.984003546588433,0.0036960199791568693,0:00:02.910773
0.9843176642311009,0.0029652864095565017,0:00:02.566566
0.9438863934774626,0.012718126546392232,0:00:01.028835
0.9874110828810355,0.0032570524842096076,0:00:02.041420
0.947183858196495,0.011769036770144462,0:00:01.418818
0.8934089808088654,0.024179700781444803,0:00:01.516350
0.9853080448987305,0.0034726603244858954,0:00:02.483093
0.6471414817627347,0.07743606931109273,0:00:02.612541
0.950121905426088,0.011771136472588567,0:00:00.976728
0.9355610876240884,0.01554684727148866,0:00:01.339396
0.9643554332725217,0.008335007663141061,0:00:02.069993
0.9606386006508504,0.009893271939112516,0:00:02.534987
0.9934037574700583,0.0016037374696356338,0:00:01.659985
0.9853726695320685,0.003641304834588067,0:00:01.360575
0.9681700935775844,0.007570209998375822,0:00:04.491059
0.9894971798437281,0.003578891977501036,0:00:01.974258
0.9862238790233185,0.003376128681089802,0:00:02.849975
0.7666722693826772,0.05230663333012272,0:00:00.894153
0.9060264046635987,0.023551922575465123,0:00:01.781784
0.9942404979418485,0.0012468254600272088,0:00:01.458820
0.9653278361260137,0.007559826293714247,0:00:01.608812
0.675634193167903,0.07540822587876075,0:00:01.027596
0.790395955105774,0.04948782514315123,0:00:01.025781
0.9279218565562115,0.019969126179934474,0:00:01.177203
0.9869007079446945,0.0034422783674559923,0:00:02.202032
0.8847173292382776,0.030624319596800006,0:00:01.238858
0.895372426927294,0.02100318983047506,0:00:03.462922
0.9558100332918854,0.011455949107341677,0:00:01.304276
0.8446653798097284,0.04174431680759319,0:00:01.102744
0.9872141203246965,0.0027934009001765307,0:00:01.861755
0.9824275849914111,0.00489273622579588,0:00:01.834005
0.9884795550235811,0.0036311960081561747,0:00:01.216166
0.951516915627106,0.012807812809862717,0:00:01.308248
0.849050687997574,0.030677181865723855,0:00:01.943903
0.7598269470390394,0.04869219465916244,0:00:00.971014
0.9324043361480184,0.017872186750698734,0:00:02.141967
0.9855345808473867,0.004733089271168593,0:00:02.302265
0.7654826138119154,0.05262523375893728,0:00:02.699234
0.9828865506166096,0.003922720836084696,0:00:01.203729
0.9920531741803129,0.0023713432764880388,0:00:01.777140
0.9873949455826594,0.002895022479713265,0:00:03.808880
0.8481396330845274,0.03557398453853621,0:00:02.799565
0.7710161210704847,0.05767508800316382,0:00:03.005870
0.984189175576712,0.004162626549042096,0:00:01.866515
0.954105100430656,0.010888414598954763,0:00:01.397577
0.8198990900791153,0.051087963091009644,0:00:04.080879
0.9683605627193506,0.00645047775484966,0:00:01.336227
0.9890724504588732,0.0037585561514045804,0:00:01.773856
0.9285902860996192,0.01660115688137643,0:00:01.759997
0.835093720159749,0.03778344607335561,0:00:01.303085
0.7203109254303132,0.06716556528674565,0:00:00.882640
0.9415664081152251,0.01410040897737431,0:00:03.016804
0.9124675876505449,0.019823331295523473,0:00:01.547400
0.8757466636307963,0.02900350161181792,0:00:00.951278
0.9432327262736827,0.013318003545616892,0:00:01.401636
0.9781024709408283,0.0047511334300894235,0:00:01.107190
0.9808977272017382,0.004207806681869264,0:00:02.218678
0.8798595355918069,0.025014176686023255,0:00:00.984953
0.9845986621270709,0.0036113512876326274,0:00:01.934189
0.7708967625226012,0.04832876470935557,0:00:01.260709
0.9769578754287316,0.006080664883151837,0:00:01.982621
0.9889029348121928,0.0034804043610841694,0:00:02.722314
0.9356783546957338,0.01731522908032035,0:00:01.341116
0.9488062407012139,0.012545201856784484,0:00:03.812972
0.9759218520774284,0.005336287127113665,0:00:01.379427
0.8155322043534181,0.040629080750114024,0:00:02.093977
0.8336716038709602,0.03243960060939179,0:00:01.110459
0.9705910605253503,0.00763062667526752,0:00:00.945221
0.9840670732239043,0.0037191855561962747,0:00:02.313659
0.9037434545135458,0.018909461917424663,0:00:00.944818
0.9816608164912382,0.004756911462212712,0:00:03.112455
0.6400017275837727,0.08188258084428504,0:00:00.769097
0.9401455146960799,0.014481431045786529,0:00:02.103892
0.9235739037563867,0.018620485701401512,0:00:01.704164
0.9596669207456484,0.008674754289530861,0:00:01.649780
0.9928620005366663,0.0015264657669180305,0:00:01.976089
0.9842501371922956,0.004670175801920099,0:00:02.647413
0.9904444380869363,0.002577155097222296,0:00:01.836035
0.9802392463619574,0.005306247657742688,0:00:02.264548
0.8619845992638477,0.03339605979524143,0:00:00.826196
0.9682026396783584,0.008883770863617638,0:00:02.985800
0.955739903195535,0.00947997919647244,0:00:01.333270
0.9523514104316317,0.01243065602757433,0:00:01.922087
