0.9903959485935067,0.001954529160809948,0:00:08.361324
0.990358599344653,0.002557679528911973,0:00:08.302909
0.9808096971082224,0.003984473957832045,0:00:07.867197
0.9806946496726228,0.0039858172587702596,0:00:07.838641
0.9806244304881051,0.004273393581459692,0:00:07.316911
0.9804600368443952,0.004651635807279823,0:00:06.902147
0.9801764719179256,0.004988167361608761,0:00:06.389870
0.9800262439565217,0.005385584899141199,0:00:07.378075
0.9807050328100742,0.005483543305330971,0:00:08.213624
0.9617272967680482,0.0075325861507070735,0:00:04.956871
0.9612853507655279,0.007936767399821272,0:00:05.631963
0.9611204556838228,0.008102863701994709,0:00:06.503328
0.9609224754082785,0.00820612695450418,0:00:04.463833
0.9600625785517424,0.00851544360615207,0:00:06.717249
0.9605231457006959,0.008345397931407036,0:00:05.288387
0.9613195218889289,0.008257731942609198,0:00:06.252113
0.9613702798197199,0.008649024084053103,0:00:04.221674
0.9609581153399868,0.008730058556711663,0:00:04.029329
0.9611613698483538,0.009113943784678917,0:00:05.247649
0.9605709797880311,0.009074815233626191,0:00:05.914517
0.9608222197792959,0.009360896299762717,0:00:04.872925
0.9609244897569038,0.009524351211019395,0:00:04.880040
0.9609765711949851,0.009393061523558672,0:00:05.985238
0.9607609349051277,0.009496535242020512,0:00:05.970314
0.9603193175758011,0.009605499835377389,0:00:06.724148
0.9602578988913587,0.009651619771502987,0:00:05.461376
0.9602663306349195,0.009644338509496867,0:00:05.805226
0.960292233634196,0.010005389678227648,0:00:06.202315
0.9602810778157802,0.010407552947830554,0:00:06.825093
0.9215454735274071,0.014975761959462076,0:00:04.483756
0.9201085164258834,0.014803525336016832,0:00:04.443192
0.9210402783957562,0.014666228546424196,0:00:04.168707
0.920975843621267,0.01528777966143643,0:00:04.733803
0.9207079540593683,0.01532992850879135,0:00:06.568526
0.9193392138594974,0.015247001240675746,0:00:06.172781
0.9191722941038194,0.015418310087816639,0:00:04.781063
0.9194621296313887,0.015325298571384897,0:00:06.383044
0.9196876200211634,0.015726650462693656,0:00:04.511317
0.9188755049626612,0.016067702485845596,0:00:06.110384
0.9180600307328415,0.01635427960965081,0:00:04.493450
0.9172107632571448,0.016463441302790285,0:00:04.566185
0.9177491271212476,0.016547776641315175,0:00:03.201950
0.9180637087099274,0.016657359919509892,0:00:03.214033
0.920162771181303,0.01601387645245996,0:00:03.675529
0.9196282224051961,0.016155685465792758,0:00:06.915731
0.9201438841973896,0.016093394385654453,0:00:05.465420
0.9205539710853766,0.016222488325251617,0:00:06.969811
0.9217221592153167,0.015822153819353004,0:00:04.103542
0.9208957930495554,0.01595261692795885,0:00:05.296919
0.9193015446328461,0.01636005381000547,0:00:04.023344
